subject,seed,epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_kappa,best_epoch,best_val_balanced_accuracy
sub-001,2024,1,0.7430043816566467,0.6920543909072876,0.4625,0.4625,0.44291497975708505,-0.07499999999999996,1,0.4625
sub-001,2024,2,0.7049934148788453,0.6966888308525085,0.5375,0.5375,0.5249558658321297,0.07499999999999996,2,0.5375
sub-001,2024,3,0.6801795363426208,0.7076061069965363,0.5,0.5,0.4920634920634921,0.0,2,0.5375
sub-001,2024,4,0.6555501222610474,0.7255032360553741,0.475,0.475,0.4696969696969697,-0.050000000000000044,2,0.5375
sub-001,2024,5,0.6310681939125061,0.7512447834014893,0.425,0.425,0.42174732872407295,-0.1499999999999999,2,0.5375
sub-001,2024,6,0.647186028957367,0.7744801938533783,0.4625,0.4625,0.46039215686274515,-0.07499999999999996,2,0.5375
sub-001,2024,7,0.6461102843284607,0.787131130695343,0.4625,0.4625,0.46039215686274515,-0.07499999999999996,2,0.5375
sub-001,2024,8,0.6213594794273376,0.7932637929916382,0.4625,0.4625,0.46039215686274515,-0.07499999999999996,2,0.5375
sub-001,2024,9,0.5971852898597717,0.8016589879989624,0.4625,0.4625,0.46039215686274515,-0.07499999999999996,2,0.5375
sub-001,2024,10,0.5977989077568054,0.8116022348403931,0.475,0.475,0.4736842105263158,-0.050000000000000044,2,0.5375
sub-001,2024,11,0.5951839923858643,0.8277783393859863,0.475,0.475,0.4736842105263158,-0.050000000000000044,2,0.5375
sub-001,2024,12,0.5780401349067688,0.8441840708255768,0.4625,0.4625,0.46039215686274515,-0.07499999999999996,2,0.5375
sub-002,2024,1,0.75851069688797,0.7154572010040283,0.6282051282051282,0.6302631578947369,0.6266710678329757,0.25933202357563845,1,0.6302631578947369
sub-002,2024,2,0.6875667095184326,0.708092600107193,0.6153846153846154,0.6164473684210526,0.6151315789473684,0.23228346456692917,1,0.6302631578947369
sub-002,2024,3,0.6378997325897217,0.6955879032611847,0.6282051282051282,0.6309210526315789,0.6251864125932063,0.2603008502289078,3,0.6309210526315789
sub-002,2024,4,0.6099260687828064,0.6819575428962708,0.6666666666666666,0.6697368421052632,0.6631229235880398,0.33725490196078434,4,0.6697368421052632
sub-002,2024,5,0.5901043057441712,0.6720253229141235,0.6923076923076923,0.6947368421052631,0.6904761904761905,0.38743455497382207,5,0.6947368421052631
sub-002,2024,6,0.6018094062805176,0.6681213080883026,0.6666666666666666,0.6677631578947368,0.6664473684210527,0.33464566929133865,5,0.6947368421052631
sub-002,2024,7,0.5303882956504822,0.6798751950263977,0.6794871794871795,0.6796052631578948,0.6794344895610718,0.3589743589743589,5,0.6947368421052631
sub-002,2024,8,0.5425883769989014,0.6809496283531189,0.717948717948718,0.7177631578947368,0.7177631578947368,0.43552631578947365,8,0.7177631578947368
sub-002,2024,9,0.5074842393398284,0.6684837341308594,0.717948717948718,0.7177631578947368,0.7177631578947368,0.43552631578947365,8,0.7177631578947368
sub-002,2024,10,0.4871845841407776,0.663832038640976,0.717948717948718,0.7177631578947368,0.7177631578947368,0.43552631578947365,8,0.7177631578947368
sub-002,2024,11,0.4815117835998535,0.6674081981182098,0.7435897435897436,0.7440789473684211,0.7435897435897436,0.48751642575558485,11,0.7440789473684211
sub-002,2024,12,0.489205127954483,0.6782512366771698,0.717948717948718,0.7190789473684212,0.7177631578947368,0.43700787401574803,11,0.7440789473684211
sub-002,2024,13,0.4644403040409088,0.7074059844017029,0.7051282051282052,0.7059210526315789,0.7050797303961861,0.4110308601444518,11,0.7440789473684211
sub-002,2024,14,0.44978331327438353,0.7143040895462036,0.6923076923076923,0.694078947368421,0.6914963744232037,0.3866317169069463,11,0.7440789473684211
sub-002,2024,15,0.47071155309677126,0.7292547523975372,0.7307692307692307,0.7315789473684211,0.7307249712313004,0.46224556795797767,11,0.7440789473684211
sub-002,2024,16,0.4435908854007721,0.7292317152023315,0.7692307692307693,0.7690789473684211,0.7690789473684211,0.5381578947368421,16,0.7690789473684211
sub-002,2024,17,0.45295341610908507,0.7293820381164551,0.7692307692307693,0.7690789473684211,0.7690789473684211,0.5381578947368421,16,0.7690789473684211
sub-002,2024,18,0.408155620098114,0.7350140810012817,0.7307692307692307,0.7315789473684211,0.7307249712313004,0.46224556795797767,16,0.7690789473684211
sub-002,2024,19,0.425708532333374,0.7245563268661499,0.7307692307692307,0.7315789473684211,0.7307249712313004,0.46224556795797767,16,0.7690789473684211
sub-002,2024,20,0.43011960983276365,0.78143510222435,0.7435897435897436,0.7427631578947369,0.7429136453526697,0.4861660079051383,16,0.7690789473684211
sub-002,2024,21,0.42189628481864927,0.8142489492893219,0.7435897435897436,0.7427631578947369,0.7429136453526697,0.4861660079051383,16,0.7690789473684211
sub-002,2024,22,0.4094195425510406,0.8313117325305939,0.7564102564102564,0.7552631578947369,0.755405182373329,0.5115359261700725,16,0.7690789473684211
sub-002,2024,23,0.39992201924324033,0.8488153517246246,0.7692307692307693,0.7677631578947368,0.7678571428571428,0.5369393139841688,16,0.7690789473684211
sub-002,2024,24,0.40656415820121766,0.8364780247211456,0.7692307692307693,0.7684210526315789,0.7686222808174028,0.5375494071146245,16,0.7690789473684211
sub-002,2024,25,0.3711621582508087,0.848755270242691,0.7692307692307693,0.7684210526315789,0.7686222808174028,0.5375494071146245,16,0.7690789473684211
sub-002,2024,26,0.39754311442375184,0.865363210439682,0.7948717948717948,0.7940789473684211,0.7943309162821358,0.5889328063241106,26,0.7940789473684211
sub-002,2024,27,0.37799820899963377,0.9030708968639374,0.7948717948717948,0.7940789473684211,0.7943309162821358,0.5889328063241106,26,0.7940789473684211
sub-002,2024,28,0.37784138023853303,0.9193525016307831,0.7948717948717948,0.7940789473684211,0.7943309162821358,0.5889328063241106,26,0.7940789473684211
sub-002,2024,29,0.36811084747314454,0.8858462274074554,0.7948717948717948,0.7947368421052632,0.7947368421052632,0.5894736842105263,29,0.7947368421052632
sub-002,2024,30,0.373581999540329,0.7983613312244415,0.7564102564102564,0.7559210526315789,0.7560493827160494,0.5121790651744569,29,0.7947368421052632
sub-002,2024,31,0.36005030274391175,0.8038442432880402,0.7564102564102564,0.7559210526315789,0.7560493827160494,0.5121790651744569,29,0.7947368421052632
sub-002,2024,32,0.3911294102668762,0.8728257566690445,0.7948717948717948,0.7934210526315789,0.7936507936507937,0.5883905013192612,29,0.7947368421052632
sub-002,2024,33,0.3491850972175598,0.9262277185916901,0.8076923076923077,0.805921052631579,0.8061309030654515,0.6138613861386139,33,0.805921052631579
sub-002,2024,34,0.3194243013858795,0.9578658193349838,0.8205128205128205,0.819078947368421,0.8194444444444444,0.6398416886543535,34,0.819078947368421
sub-002,2024,35,0.33901052474975585,0.9676680117845535,0.8205128205128205,0.819078947368421,0.8194444444444444,0.6398416886543535,34,0.819078947368421
sub-002,2024,36,0.3529073655605316,0.9535414427518845,0.8076923076923077,0.8065789473684211,0.8068988281894702,0.6143704680290046,34,0.819078947368421
sub-002,2024,37,0.3312691330909729,0.9514861404895782,0.8076923076923077,0.8065789473684211,0.8068988281894702,0.6143704680290046,34,0.819078947368421
sub-002,2024,38,0.3224673688411713,0.9072305560112,0.8076923076923077,0.8072368421052631,0.8074074074074074,0.6148782093482554,34,0.819078947368421
sub-002,2024,39,0.3228842854499817,0.892723560333252,0.8076923076923077,0.8065789473684211,0.8068988281894702,0.6143704680290046,34,0.819078947368421
sub-002,2024,40,0.32890804409980773,0.8797512501478195,0.8076923076923077,0.8065789473684211,0.8068988281894702,0.6143704680290046,34,0.819078947368421
sub-002,2024,41,0.29966558814048766,0.9201672524213791,0.8076923076923077,0.8065789473684211,0.8068988281894702,0.6143704680290046,34,0.819078947368421
sub-002,2024,42,0.31972728967666625,0.9174150675535202,0.8076923076923077,0.8065789473684211,0.8068988281894702,0.6143704680290046,34,0.819078947368421
sub-002,2024,43,0.2902410328388214,0.8851679861545563,0.8205128205128205,0.819078947368421,0.8194444444444444,0.6398416886543535,34,0.819078947368421
sub-002,2024,44,0.28411437273025514,0.8746586292982101,0.8205128205128205,0.819078947368421,0.8194444444444444,0.6398416886543535,34,0.819078947368421
sub-003,2024,1,0.7383154153823852,0.68167445063591,0.4155844155844156,0.4159919028340081,0.4151898734177215,-0.1678463094034377,1,0.4159919028340081
sub-003,2024,2,0.6845801115036011,0.6789313554763794,0.4675324675324675,0.46963562753036436,0.4542783059636992,-0.06046355391333558,2,0.46963562753036436
sub-003,2024,3,0.6901356101036071,0.6765441000461578,0.5194805194805194,0.5215924426450742,0.5075194468452895,0.04299630500503859,3,0.5215924426450742
sub-003,2024,4,0.6630225419998169,0.6747413277626038,0.5324675324675324,0.5344129554655871,0.5227272727272727,0.06854838709677424,4,0.5344129554655871
sub-003,2024,5,0.6428614616394043,0.6797969043254852,0.5454545454545454,0.5468960863697706,0.5404944586530265,0.0935082408341742,5,0.5468960863697706
sub-003,2024,6,0.6328201293945312,0.6828726828098297,0.5454545454545454,0.5465587044534412,0.5426777532665874,0.09289801413665444,5,0.5468960863697706
sub-003,2024,7,0.6286340594291687,0.6860024333000183,0.5584415584415584,0.5600539811066128,0.5523255813953488,0.11970410221923333,7,0.5600539811066128
sub-003,2024,8,0.6284916758537292,0.6848853230476379,0.5714285714285714,0.5725371120107963,0.5688104530799254,0.14473241332884557,8,0.5725371120107963
sub-003,2024,9,0.6019198775291443,0.6829683780670166,0.5454545454545454,0.5465587044534412,0.5426777532665874,0.09289801413665444,8,0.5725371120107963
sub-003,2024,10,0.6023692131042481,0.6812334060668945,0.5714285714285714,0.5721997300944669,0.5702688990360223,0.14415628157628835,8,0.5725371120107963
sub-003,2024,11,0.5777071118354797,0.6833552718162537,0.5974025974025974,0.5975033738191633,0.5974025974025974,0.1949409780775716,11,0.5975033738191633
