subject,seed,epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_kappa,best_epoch,best_val_balanced_accuracy
sub-001,3407,1,0.7167853355407715,0.6902690529823303,0.4125,0.4125,0.40496914068681755,-0.17500000000000004,1,0.4125
sub-001,3407,2,0.6878326892852783,0.6816449165344238,0.5,0.5,0.4791666666666667,0.0,2,0.5
sub-001,3407,3,0.680116331577301,0.6705229878425598,0.5,0.5,0.4791666666666667,0.0,2,0.5
sub-001,3407,4,0.6593014478683472,0.6595962047576904,0.5375,0.5375,0.5249558658321297,0.07499999999999996,4,0.5375
sub-001,3407,5,0.6580352306365966,0.6529504060745239,0.5375,0.5375000000000001,0.5285873546743112,0.07499999999999996,4,0.5375
sub-001,3407,6,0.6550291299819946,0.6528784036636353,0.525,0.525,0.5223130106851037,0.050000000000000044,4,0.5375
sub-001,3407,7,0.6399565219879151,0.6485434770584106,0.5625,0.5625,0.5607843137254902,0.125,7,0.5625
sub-001,3407,8,0.613438856601715,0.6409735083580017,0.575,0.575,0.5707070707070707,0.15000000000000002,8,0.575
sub-001,3407,9,0.6113052845001221,0.6312055885791779,0.55,0.55,0.5474544311753614,0.09999999999999998,8,0.575
sub-001,3407,10,0.5926194071769715,0.6288828551769257,0.55,0.55,0.5454545454545454,0.09999999999999998,8,0.575
sub-001,3407,11,0.5906803846359253,0.6344859004020691,0.5375,0.5375,0.5339316643048339,0.07499999999999996,8,0.575
sub-001,3407,12,0.6032914042472839,0.6295726597309113,0.5375,0.5375,0.5339316643048339,0.07499999999999996,8,0.575
sub-001,3407,13,0.5719568848609924,0.6287766098976135,0.5375,0.5375,0.5339316643048339,0.07499999999999996,8,0.575
sub-001,3407,14,0.5660746216773986,0.6421486437320709,0.525,0.525,0.5202020202020202,0.050000000000000044,8,0.575
sub-001,3407,15,0.5679897189140319,0.6559827029705048,0.5,0.5,0.4949494949494949,0.0,8,0.575
sub-001,3407,16,0.5514814496040344,0.6615942418575287,0.5,0.5,0.4949494949494949,0.0,8,0.575
sub-001,3407,17,0.5470128059387207,0.6671057045459747,0.5125,0.5125,0.5062509890805508,0.025000000000000022,8,0.575
sub-001,3407,18,0.5511434435844421,0.6580164432525635,0.5375,0.5375,0.531571451178984,0.07499999999999996,8,0.575
sub-002,3407,1,0.7372410297393799,0.6888941824436188,0.5512820512820513,0.5414473684210527,0.4671091157524888,0.08450704225352101,1,0.5414473684210527
sub-002,3407,2,0.6937307596206665,0.6790992617607117,0.5769230769230769,0.5703947368421052,0.5438596491228069,0.14257161892071957,2,0.5703947368421052
sub-002,3407,3,0.6581436634063721,0.6643950343132019,0.6923076923076923,0.6888157894736842,0.6848484848484848,0.38013245033112575,3,0.6888157894736842
sub-002,3407,4,0.6237783551216125,0.6494176089763641,0.6794871794871795,0.6776315789473684,0.6768848384424193,0.3564356435643564,3,0.6888157894736842
sub-002,3407,5,0.594202709197998,0.6359479427337646,0.6794871794871795,0.6782894736842104,0.678164713649117,0.3572841133816743,3,0.6888157894736842
sub-002,3407,6,0.5668293833732605,0.6232313215732574,0.6794871794871795,0.6789473684210526,0.6790123456790123,0.35813034891375906,3,0.6888157894736842
sub-002,3407,7,0.5717792093753815,0.6021987795829773,0.6923076923076923,0.6914473684210527,0.6914963744232037,0.3833992094861659,7,0.6914473684210527
sub-002,3407,8,0.5376122474670411,0.5829426646232605,0.717948717948718,0.7184210526315788,0.717948717948718,0.4362680683311433,8,0.7184210526315788
sub-002,3407,9,0.5186385929584503,0.5708047747612,0.7435897435897436,0.7440789473684211,0.7435897435897436,0.48751642575558485,9,0.7440789473684211
sub-002,3407,10,0.5203623056411744,0.5623853206634521,0.7692307692307693,0.7703947368421052,0.7690789473684211,0.5393700787401575,10,0.7703947368421052
sub-002,3407,11,0.48482983708381655,0.5554968118667603,0.7948717948717948,0.7960526315789473,0.7947368421052632,0.5905511811023623,11,0.7960526315789473
sub-002,3407,12,0.48834103941917417,0.5497163236141205,0.782051282051282,0.7828947368421053,0.7820154529015289,0.5646749835850295,11,0.7960526315789473
sub-002,3407,13,0.4878148674964905,0.5389528572559357,0.782051282051282,0.7822368421052632,0.7820154529015289,0.5641025641025641,11,0.7960526315789473
sub-002,3407,14,0.43639807105064393,0.5263266265392303,0.7564102564102564,0.7572368421052631,0.7563702120664146,0.5134602757715037,11,0.7960526315789473
sub-002,3407,15,0.4235097825527191,0.5174248814582825,0.7692307692307693,0.7703947368421052,0.7690789473684211,0.5393700787401575,11,0.7960526315789473
sub-002,3407,16,0.4176146566867828,0.5220039635896683,0.782051282051282,0.7828947368421053,0.7820154529015289,0.5646749835850295,11,0.7960526315789473
sub-002,3407,17,0.39083616733551024,0.5245572328567505,0.7692307692307693,0.7703947368421052,0.7690789473684211,0.5393700787401575,11,0.7960526315789473
sub-002,3407,18,0.3943366646766663,0.512405589222908,0.7692307692307693,0.7684210526315789,0.7686222808174028,0.5375494071146245,11,0.7960526315789473
sub-002,3407,19,0.3943385362625122,0.4958266019821167,0.7948717948717948,0.7947368421052632,0.7947368421052632,0.5894736842105263,11,0.7960526315789473
sub-002,3407,20,0.3663724184036255,0.4680046886205673,0.782051282051282,0.7815789473684212,0.7817283950617284,0.5635286372613562,11,0.7960526315789473
sub-002,3407,21,0.34098595976829527,0.44535720348358154,0.8205128205128205,0.8203947368421052,0.8203947368421052,0.6407894736842106,21,0.8203947368421052
sub-002,3407,22,0.36601616740226744,0.44313371181488037,0.8076923076923077,0.8078947368421052,0.8076606937366431,0.6153846153846154,21,0.8203947368421052
sub-002,3407,23,0.32867170572280885,0.45141465961933136,0.782051282051282,0.7822368421052632,0.7820154529015289,0.5641025641025641,21,0.8203947368421052
sub-002,3407,24,0.3331751525402069,0.4532526582479477,0.7948717948717948,0.7960526315789473,0.7947368421052632,0.5905511811023623,21,0.8203947368421052
sub-002,3407,25,0.3181314319372177,0.45516781508922577,0.8076923076923077,0.8092105263157895,0.8074074074074074,0.6163934426229508,21,0.8203947368421052
sub-002,3407,26,0.30991623401641843,0.42528320848941803,0.7948717948717948,0.7953947368421053,0.7948717948717948,0.5900131406044679,21,0.8203947368421052
sub-002,3407,27,0.2782445549964905,0.3994509130716324,0.782051282051282,0.7822368421052632,0.7820154529015289,0.5641025641025641,21,0.8203947368421052
sub-002,3407,28,0.29686057567596436,0.386292040348053,0.8076923076923077,0.8072368421052631,0.8074074074074074,0.6148782093482554,21,0.8203947368421052
sub-002,3407,29,0.28589046895504,0.3872614949941635,0.8076923076923077,0.8078947368421052,0.8076606937366431,0.6153846153846154,21,0.8203947368421052
sub-002,3407,30,0.24757667481899262,0.39030034840106964,0.782051282051282,0.7822368421052632,0.7820154529015289,0.5641025641025641,21,0.8203947368421052
sub-002,3407,31,0.2635750353336334,0.38628414273262024,0.7948717948717948,0.7953947368421053,0.7948717948717948,0.5900131406044679,21,0.8203947368421052
sub-003,3407,1,0.7586266875267029,0.6862852573394775,0.5584415584415584,0.5576923076923077,0.5565718157181572,0.11554054054054053,1,0.5576923076923077
sub-003,3407,2,0.6759373545646667,0.687456876039505,0.5714285714285714,0.5705128205128205,0.5688104530799254,0.1412639405204461,2,0.5705128205128205
sub-003,3407,3,0.690225875377655,0.6914434731006622,0.5584415584415584,0.5573549257759784,0.5547619047619048,0.11494252873563215,2,0.5705128205128205
sub-003,3407,4,0.6640095353126526,0.6947570443153381,0.5974025974025974,0.5961538461538461,0.5930093776641091,0.19276293540750755,4,0.5961538461538461
sub-003,3407,5,0.6535184383392334,0.6994078159332275,0.5714285714285714,0.5708502024291497,0.5702688990360223,0.14184397163120566,4,0.5961538461538461
sub-003,3407,6,0.6251495122909546,0.7051609456539154,0.5844155844155844,0.584008097165992,0.5837837837837838,0.1681296421336934,4,0.5961538461538461
sub-003,3407,7,0.6156204462051391,0.7026092112064362,0.5714285714285714,0.5711875843454791,0.5711392405063291,0.1424232197097537,4,0.5961538461538461
sub-003,3407,8,0.6149567484855651,0.7002556324005127,0.6103896103896104,0.6096491228070176,0.608739837398374,0.21959459459459463,8,0.6096491228070176
sub-003,3407,9,0.5959792375564575,0.6964831948280334,0.6233766233766234,0.6224696356275303,0.621075852706601,0.24535315985130113,9,0.6224696356275303
sub-003,3407,10,0.5765206933021545,0.7109146118164062,0.5844155844155844,0.5836707152496626,0.5826558265582655,0.16756756756756752,9,0.6224696356275303
sub-003,3407,11,0.5750445485115051,0.725311666727066,0.5974025974025974,0.5968286099865048,0.5963132081853543,0.19385342789598103,9,0.6224696356275303
sub-003,3407,12,0.5722496747970581,0.7389128804206848,0.5974025974025974,0.5968286099865048,0.5963132081853543,0.19385342789598103,9,0.6224696356275303
sub-003,3407,13,0.5451100707054138,0.7268240451812744,0.5974025974025974,0.5964912280701754,0.5949431528932632,0.19330855018587367,9,0.6224696356275303
sub-003,3407,14,0.5429247617721558,0.7047340571880341,0.6103896103896104,0.6099865047233468,0.6097972972972974,0.22012153950033753,9,0.6224696356275303
sub-003,3407,15,0.5041145563125611,0.7055682241916656,0.5974025974025974,0.5968286099865048,0.5963132081853543,0.19385342789598103,9,0.6224696356275303
sub-003,3407,16,0.508240008354187,0.704293817281723,0.6103896103896104,0.6096491228070176,0.608739837398374,0.21959459459459463,9,0.6224696356275303
sub-003,3407,17,0.4843184471130371,0.7035133540630341,0.6233766233766234,0.6228070175438596,0.6223575173346862,0.24586288416075652,17,0.6228070175438596
sub-003,3407,18,0.49775869846343995,0.713841050863266,0.6233766233766234,0.6228070175438596,0.6223575173346862,0.24586288416075652,17,0.6228070175438596
sub-003,3407,19,0.48110257387161254,0.7467887699604034,0.6103896103896104,0.6096491228070176,0.608739837398374,0.21959459459459463,17,0.6228070175438596
sub-003,3407,20,0.48869414925575255,0.7625623345375061,0.5974025974025974,0.5964912280701754,0.5949431528932632,0.19330855018587367,17,0.6228070175438596
sub-003,3407,21,0.47961370944976806,0.7768547534942627,0.6103896103896104,0.6096491228070176,0.608739837398374,0.21959459459459463,17,0.6228070175438596
sub-003,3407,22,0.4867616295814514,0.777521163225174,0.6103896103896104,0.6099865047233468,0.6097972972972974,0.22012153950033753,17,0.6228070175438596
sub-003,3407,23,0.44547238349914553,0.7674797177314758,0.5974025974025974,0.597165991902834,0.5971308016877637,0.19439757003037472,17,0.6228070175438596
sub-003,3407,24,0.4703678488731384,0.761916995048523,0.5844155844155844,0.584008097165992,0.5837837837837838,0.1681296421336934,17,0.6228070175438596
sub-003,3407,25,0.44695647358894347,0.7402906715869904,0.5844155844155844,0.584008097165992,0.5837837837837838,0.1681296421336934,17,0.6228070175438596
sub-003,3407,26,0.4393946886062622,0.7191506028175354,0.6233766233766234,0.623144399460189,0.6231223628691983,0.24637192035099564,26,0.623144399460189
sub-003,3407,27,0.43815351724624635,0.7044093608856201,0.6233766233766234,0.6228070175438596,0.6223575173346862,0.24586288416075652,26,0.623144399460189
sub-003,3407,28,0.4143732488155365,0.6940114498138428,0.6103896103896104,0.6099865047233468,0.6097972972972974,0.22012153950033753,26,0.623144399460189
sub-003,3407,29,0.4345050036907196,0.6875042021274567,0.5974025974025974,0.5968286099865048,0.5963132081853543,0.19385342789598103,26,0.623144399460189
