subject,method,lambda_stability,band,mean_score,session_std,weight
sub-010,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.5127173913043479,0.016364743212647102,0.07211342190806941
sub-010,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.5156910590968741,0.05392708814441989,0.09780034250372843
sub-010,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.5144868554095046,0.010984466587290888,0.08644799184678387
sub-010,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.5071691801303703,0.03629173039559436,0.04084398119700194
sub-010,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.5042394531334036,0.0045060458190468045,0.0302523490804742
sub-010,Stable-FBCSP-V2,0.5,4-8Hz,0.4934908998988877,0.011274092086678128,0.01288779801212415
sub-010,Stable-FBCSP-V2,0.5,8-12Hz,0.515,0.025980762113533135,0.0701323636287517
sub-010,Stable-FBCSP-V2,0.5,12-16Hz,0.5319578125336144,0.015528580320336972,0.5726119627986281
sub-010,Stable-FBCSP-V2,0.5,16-20Hz,0.5098104145601619,0.017432714553785394,0.055420026634894
sub-010,Stable-FBCSP-V2,0.5,20-24Hz,0.5127173913043479,0.016364743212647102,0.07746402003190073
sub-010,Stable-FBCSP-V2,0.5,24-28Hz,0.5156910590968741,0.05392708814441989,0.028574591997141813
sub-010,Stable-FBCSP-V2,0.5,28-32Hz,0.5144868554095046,0.010984466587290888,0.1119001734308927
sub-010,Stable-FBCSP-V2,0.5,32-36Hz,0.5071691801303703,0.03629173039559436,0.021990816544787472
sub-010,Stable-FBCSP-V2,0.5,36-40Hz,0.5042394531334036,0.0045060458190468045,0.04901824692087935
sub-011,FBCSP-equal,0.5,4-8Hz,0.5014399092970522,0.030676167827599334,1.0
sub-011,FBCSP-equal,0.5,8-12Hz,0.500062358276644,0.006983158320639606,1.0
sub-011,FBCSP-equal,0.5,12-16Hz,0.5371428571428571,0.03774241375320829,1.0
sub-011,FBCSP-equal,0.5,16-20Hz,0.5081689342403628,0.013668056740548724,1.0
sub-011,FBCSP-equal,0.5,20-24Hz,0.48702947845804984,0.027918091634253194,1.0
sub-011,FBCSP-equal,0.5,24-28Hz,0.4937981859410431,0.02047540886402695,1.0
sub-011,FBCSP-equal,0.5,28-32Hz,0.5214965986394557,0.029604852872786358,1.0
sub-011,FBCSP-equal,0.5,32-36Hz,0.4819727891156462,0.031224045170459357,1.0
sub-011,FBCSP-equal,0.5,36-40Hz,0.5119274376417233,0.004753556011422322,1.0
sub-011,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.5014399092970522,0.030676167827599334,0.05235318836557963
sub-011,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.500062358276644,0.006983158320639606,0.048099768389516843
sub-011,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.5371428571428571,0.03774241375320829,0.47067186009488093
sub-011,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.5081689342403628,0.013668056740548724,0.07919605390156838
sub-011,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.48702947845804984,0.027918091634253194,0.021576462503286008
sub-011,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.4937981859410431,0.02047540886402695,0.03271905383113785
sub-011,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.5214965986394557,0.029604852872786358,0.17977993297979156
sub-011,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.4819727891156462,0.031224045170459357,0.015808654797381718
sub-011,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.5119274376417233,0.004753556011422322,0.09979502513685705
sub-011,Stable-FBCSP-V2,0.5,4-8Hz,0.5014399092970522,0.030676167827599334,0.03995461689537267
sub-011,Stable-FBCSP-V2,0.5,8-12Hz,0.500062358276644,0.006983158320639606,0.10755898046761439
sub-011,Stable-FBCSP-V2,0.5,12-16Hz,0.5371428571428571,0.03774241375320829,0.26067475721374517
sub-011,Stable-FBCSP-V2,0.5,16-20Hz,0.5081689342403628,0.013668056740548724,0.1307611532519252
sub-011,Stable-FBCSP-V2,0.5,20-24Hz,0.48702947845804984,0.027918091634253194,0.018661778443547505
sub-011,Stable-FBCSP-V2,0.5,24-28Hz,0.4937981859410431,0.02047540886402695,0.03966746493016657
sub-011,Stable-FBCSP-V2,0.5,28-32Hz,0.5214965986394557,0.029604852872786358,0.14403754879577313
sub-011,Stable-FBCSP-V2,0.5,32-36Hz,0.4819727891156462,0.031224045170459357,0.011768540806724763
sub-011,Stable-FBCSP-V2,0.5,36-40Hz,0.5119274376417233,0.004753556011422322,0.24691515919513066
sub-012,FBCSP-equal,0.5,4-8Hz,0.4945324361628709,0.025770174671037354,1.0
sub-012,FBCSP-equal,0.5,8-12Hz,0.5180514579020014,0.00991983083606009,1.0
sub-012,FBCSP-equal,0.5,12-16Hz,0.4758297902494331,0.018977572909673807,1.0
sub-012,FBCSP-equal,0.5,16-20Hz,0.5149979049590852,0.017555136583119885,1.0
sub-012,FBCSP-equal,0.5,20-24Hz,0.4949695602878833,0.058731014576732375,1.0
sub-012,FBCSP-equal,0.5,24-28Hz,0.4880118677905945,0.0211316294647451,1.0
sub-012,FBCSP-equal,0.5,28-32Hz,0.4875349070787735,0.031999811709669715,1.0
sub-012,FBCSP-equal,0.5,32-36Hz,0.5218043847973972,0.031045254548479607,1.0
sub-012,FBCSP-equal,0.5,36-40Hz,0.5031809499161983,0.021916769457155923,1.0
sub-012,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.4945324361628709,0.025770174671037354,0.04865899998962636
sub-012,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.5180514579020014,0.00991983083606009,0.2380817526936433
sub-012,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.4758297902494331,0.018977572909673807,0.013766177306990224
sub-012,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.5149979049590852,0.017555136583119885,0.19373043714015334
sub-012,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.4949695602878833,0.058731014576732375,0.050116344263391295
sub-012,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.4880118677905945,0.0211316294647451,0.031331718353321165
sub-012,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.4875349070787735,0.031999811709669715,0.030338913638245212
sub-012,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.5218043847973972,0.031045254548479607,0.3067323403417593
sub-012,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.5031809499161983,0.021916769457155923,0.08724331627286985
sub-012,Stable-FBCSP-V2,0.5,4-8Hz,0.4945324361628709,0.025770174671037354,0.04074221637420701
sub-012,Stable-FBCSP-V2,0.5,8-12Hz,0.5180514579020014,0.00991983083606009,0.36455389766269297
sub-012,Stable-FBCSP-V2,0.5,12-16Hz,0.4758297902494331,0.018977572909673807,0.014929317482682279
sub-012,Stable-FBCSP-V2,0.5,16-20Hz,0.5149979049590852,0.017555136583119885,0.2217944148231234
sub-012,Stable-FBCSP-V2,0.5,20-24Hz,0.4949695602878833,0.058731014576732375,0.011959429074134149
sub-012,Stable-FBCSP-V2,0.5,24-28Hz,0.4880118677905945,0.0211316294647451,0.03130286898173711
sub-012,Stable-FBCSP-V2,0.5,28-32Hz,0.4875349070787735,0.031999811709669715,0.02003768000545843
sub-012,Stable-FBCSP-V2,0.5,32-36Hz,0.5218043847973972,0.031045254548479607,0.21008484326324026
sub-012,Stable-FBCSP-V2,0.5,36-40Hz,0.5031809499161983,0.021916769457155923,0.08459533233272432
sub-013,FBCSP-equal,0.5,4-8Hz,0.5529249235926255,0.051922805421413996,1.0
sub-013,FBCSP-equal,0.5,8-12Hz,0.49441930395346545,0.04246641436075119,1.0
sub-013,FBCSP-equal,0.5,12-16Hz,0.5373356009070295,0.033189895697687904,1.0
sub-013,FBCSP-equal,0.5,16-20Hz,0.527687074829932,0.029744854202369206,1.0
sub-013,FBCSP-equal,0.5,20-24Hz,0.5292810312530809,0.022994968451446333,1.0
sub-013,FBCSP-equal,0.5,24-28Hz,0.5076417233560091,0.02882458571757255,1.0
sub-013,FBCSP-equal,0.5,28-32Hz,0.5515670906043577,0.03633469409733472,1.0
sub-013,FBCSP-equal,0.5,32-36Hz,0.5130843931775609,0.024410530565795258,1.0
sub-013,FBCSP-equal,0.5,36-40Hz,0.4972986295967662,0.006493346628140457,1.0
sub-013,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.5529249235926255,0.051922805421413996,0.29503630765378674
sub-013,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.49441930395346545,0.04246641436075119,0.017036864421226483
sub-013,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.5373356009070295,0.033189895697687904,0.13799721834999126
sub-013,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.527687074829932,0.029744854202369206,0.08622315832597402
sub-013,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.5292810312530809,0.022994968451446333,0.09318925818419936
sub-013,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.5076417233560091,0.02882458571757255,0.03245567301379062
sub-013,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.5515670906043577,0.03633469409733472,0.27614167455446875
sub-013,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.5130843931775609,0.024410530565795258,0.042316005733183434
sub-013,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.4972986295967662,0.006493346628140457,0.019603839763379198
sub-013,Stable-FBCSP-V2,0.5,4-8Hz,0.5529249235926255,0.051922805421413996,0.14647890945795686
sub-013,Stable-FBCSP-V2,0.5,8-12Hz,0.49441930395346545,0.04246641436075119,0.012505334617052524
sub-013,Stable-FBCSP-V2,0.5,12-16Hz,0.5373356009070295,0.033189895697687904,0.14864560570771412
sub-013,Stable-FBCSP-V2,0.5,16-20Hz,0.527687074829932,0.029744854202369206,0.1070945588095091
sub-013,Stable-FBCSP-V2,0.5,20-24Hz,0.5292810312530809,0.022994968451446333,0.15300841641656224
sub-013,Stable-FBCSP-V2,0.5,24-28Hz,0.5076417233560091,0.02882458571757255,0.04187541520703645
sub-013,Stable-FBCSP-V2,0.5,28-32Hz,0.5515670906043577,0.03633469409733472,0.26118206399005645
sub-013,Stable-FBCSP-V2,0.5,32-36Hz,0.5130843931775609,0.024410530565795258,0.06552925691050003
sub-013,Stable-FBCSP-V2,0.5,36-40Hz,0.4972986295967662,0.006493346628140457,0.06368043888361229
sub-014,FBCSP-equal,0.5,4-8Hz,0.5096682919621749,0.03969902239919783,1.0
sub-014,FBCSP-equal,0.5,8-12Hz,0.5076566193853428,0.03242454934468987,1.0
sub-014,FBCSP-equal,0.5,12-16Hz,0.5307542848699764,0.041689506516898144,1.0
sub-014,FBCSP-equal,0.5,16-20Hz,0.5108266584507793,0.03524670600234554,1.0
sub-014,FBCSP-equal,0.5,20-24Hz,0.5220844395609143,0.0159698086807092,1.0
sub-014,FBCSP-equal,0.5,24-28Hz,0.5290638933909371,0.02609941139712792,1.0
sub-014,FBCSP-equal,0.5,28-32Hz,0.5074871526831085,0.02750633191209127,1.0
sub-014,FBCSP-equal,0.5,32-36Hz,0.5106941681505193,0.05102361114219783,1.0
sub-014,FBCSP-equal,0.5,36-40Hz,0.5235525080475865,0.030267847534133818,1.0
sub-014,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.5096682919621749,0.03969902239919783,0.030147900652416914
sub-014,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.5076566193853428,0.03242454934468987,0.02404830216567461
sub-014,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.5307542848699764,0.041689506516898144,0.3223185690994656
sub-014,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.5108266584507793,0.03524670600234554,0.034338957551023994
sub-014,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.5220844395609143,0.0159698086807092,0.12167008219358419
sub-014,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.5290638933909371,0.02609941139712792,0.2665579705026295
sub-014,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.5074871526831085,0.02750633191209127,0.023594685318398857
sub-014,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.5106941681505193,0.05102361114219783,0.033831509873144774
sub-014,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.5235525080475865,0.030267847534133818,0.1434920226436617
sub-014,Stable-FBCSP-V2,0.5,4-8Hz,0.5096682919621749,0.03969902239919783,0.01816445866881415
sub-014,Stable-FBCSP-V2,0.5,8-12Hz,0.5076566193853428,0.03242454934468987,0.021185645412334714
sub-014,Stable-FBCSP-V2,0.5,12-16Hz,0.5307542848699764,0.041689506516898144,0.1750268422869305
sub-014,Stable-FBCSP-V2,0.5,16-20Hz,0.5108266584507793,0.03524670600234554,0.026105692431100568
sub-014,Stable-FBCSP-V2,0.5,20-24Hz,0.5220844395609143,0.0159698086807092,0.2531337680581952
sub-014,Stable-FBCSP-V2,0.5,24-28Hz,0.5290638933909371,0.02609941139712792,0.32674506223086713
sub-014,Stable-FBCSP-V2,0.5,28-32Hz,0.5074871526831085,0.02750633191209127,0.026873316579559717
sub-014,Stable-FBCSP-V2,0.5,32-36Hz,0.5106941681505193,0.05102361114219783,0.011283255815111207
sub-014,Stable-FBCSP-V2,0.5,36-40Hz,0.5235525080475865,0.030267847534133818,0.1414819585170869
sub-015,FBCSP-equal,0.5,4-8Hz,0.5042349201831163,0.02822671087146297,1.0
sub-015,FBCSP-equal,0.5,8-12Hz,0.562033803576935,0.05623959289583527,1.0
sub-015,FBCSP-equal,0.5,12-16Hz,0.49670777591973236,0.018233283801751914,1.0
sub-015,FBCSP-equal,0.5,16-20Hz,0.5343789434047297,0.03779344364530942,1.0
sub-015,FBCSP-equal,0.5,20-24Hz,0.5381372453094239,0.03280078632349552,1.0
sub-015,FBCSP-equal,0.5,24-28Hz,0.5095457079152731,0.035868885768387086,1.0
sub-015,FBCSP-equal,0.5,28-32Hz,0.547563983965464,0.03601690367550784,1.0
sub-015,FBCSP-equal,0.5,32-36Hz,0.5224533166109253,0.013062674080206536,1.0
sub-015,FBCSP-equal,0.5,36-40Hz,0.5251497456059204,0.05250818039343454,1.0
sub-015,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.5042349201831163,0.02822671087146297,0.022172855356706923
sub-015,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.562033803576935,0.05623959289583527,0.40014866200756016
sub-015,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.49670777591973236,0.018233283801751914,0.015212506577976041
sub-015,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.5343789434047297,0.03779344364530942,0.10024795277567805
sub-015,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.5381372453094239,0.03280078632349552,0.12099610039616719
sub-015,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.5095457079152731,0.035868885768387086,0.028924412881639893
sub-015,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.547563983965464,0.03601690367550784,0.19394765686081286
sub-015,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.5224533166109253,0.013062674080206536,0.05518777925931938
sub-015,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.5251497456059204,0.05250818039343454,0.06316207388413964
sub-015,Stable-FBCSP-V2,0.5,4-8Hz,0.5042349201831163,0.02822671087146297,0.03441578616164016
sub-015,Stable-FBCSP-V2,0.5,8-12Hz,0.562033803576935,0.05623959289583527,0.21568333787525756
sub-015,Stable-FBCSP-V2,0.5,12-16Hz,0.49670777591973236,0.018233283801751914,0.03443530478568315
sub-015,Stable-FBCSP-V2,0.5,16-20Hz,0.5343789434047297,0.03779344364530942,0.10842794213914259
sub-015,Stable-FBCSP-V2,0.5,20-24Hz,0.5381372453094239,0.03280078632349552,0.15801710671294264
sub-015,Stable-FBCSP-V2,0.5,24-28Hz,0.5095457079152731,0.035868885768387086,0.03364249265390347
sub-015,Stable-FBCSP-V2,0.5,28-32Hz,0.547563983965464,0.03601690367550784,0.22432673199242006
sub-015,Stable-FBCSP-V2,0.5,32-36Hz,0.5224533166109253,0.013062674080206536,0.15185569082343695
sub-015,Stable-FBCSP-V2,0.5,36-40Hz,0.5251497456059204,0.05250818039343454,0.03919560685557351
sub-016,FBCSP-equal,0.5,4-8Hz,0.5075000000000001,0.019202864369671536,1.0
sub-016,FBCSP-equal,0.5,8-12Hz,0.5047074468085107,0.04316582765340161,1.0
sub-016,FBCSP-equal,0.5,12-16Hz,0.5100554078014184,0.01728875513288929,1.0
sub-016,FBCSP-equal,0.5,16-20Hz,0.495,0.02872281323269017,1.0
sub-016,FBCSP-equal,0.5,20-24Hz,0.510270390070922,0.012256399649626307,1.0
sub-016,FBCSP-equal,0.5,24-28Hz,0.5202548758865247,0.057571800918844986,1.0
sub-016,FBCSP-equal,0.5,28-32Hz,0.48995124113475175,0.01224773988459996,1.0
sub-016,FBCSP-equal,0.5,32-36Hz,0.5026108156028368,0.004269983873425279,1.0
sub-016,FBCSP-equal,0.5,36-40Hz,0.5332491134751773,0.03133161686098785,1.0
sub-016,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.5075000000000001,0.019202864369671536,0.059859490982427405
sub-016,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.5047074468085107,0.04316582765340161,0.047580668229114526
sub-016,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.5100554078014184,0.01728875513288929,0.07385309560880295
sub-016,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.495,0.02872281323269017,0.021421294754856376
sub-016,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.510270390070922,0.012256399649626307,0.0751699415208985
sub-016,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.5202548758865247,0.057571800918844986,0.17081269766660023
sub-016,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.48995124113475175,0.01224773988459996,0.014144576835092938
sub-016,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.5026108156028368,0.004269983873425279,0.04004742034548871
sub-016,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.5332491134751773,0.03133161686098785,0.4971108140567183
sub-016,Stable-FBCSP-V2,0.5,4-8Hz,0.5075000000000001,0.019202864369671536,0.08057411547875766
sub-016,Stable-FBCSP-V2,0.5,8-12Hz,0.5047074468085107,0.04316582765340161,0.030231864696422413
sub-016,Stable-FBCSP-V2,0.5,12-16Hz,0.5100554078014184,0.01728875513288929,0.10555374506364888
sub-016,Stable-FBCSP-V2,0.5,16-20Hz,0.495,0.02872281323269017,0.021398560910070107
sub-016,Stable-FBCSP-V2,0.5,20-24Hz,0.510270390070922,0.012256399649626307,0.1257815304099964
sub-016,Stable-FBCSP-V2,0.5,24-28Hz,0.5202548758865247,0.057571800918844986,0.06911209552658447
sub-016,Stable-FBCSP-V2,0.5,28-32Hz,0.48995124113475175,0.01224773988459996,0.023674479624034975
sub-016,Stable-FBCSP-V2,0.5,32-36Hz,0.5026108156028368,0.004269983873425279,0.08606100214384324
sub-016,Stable-FBCSP-V2,0.5,36-40Hz,0.5332491134751773,0.03133161686098785,0.45761260614664173
sub-017,FBCSP-equal,0.5,4-8Hz,0.4965625,0.04051788763928839,1.0
sub-017,FBCSP-equal,0.5,8-12Hz,0.5,0.021213203435596444,1.0
sub-017,FBCSP-equal,0.5,12-16Hz,0.5225,0.03344772040064911,1.0
sub-017,FBCSP-equal,0.5,16-20Hz,0.4926041666666667,0.021639355784080078,1.0
sub-017,FBCSP-equal,0.5,20-24Hz,0.5152083333333333,0.011462120586232413,1.0
sub-017,FBCSP-equal,0.5,24-28Hz,0.50625,0.017093492913971647,1.0
sub-017,FBCSP-equal,0.5,28-32Hz,0.5,0.007071067811865481,1.0
sub-017,FBCSP-equal,0.5,32-36Hz,0.49520833333333336,0.029335079256753358,1.0
sub-017,FBCSP-equal,0.5,36-40Hz,0.49927083333333333,0.008135009859653942,1.0
sub-017,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.4965625,0.04051788763928839,0.030184932476525986
sub-017,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.5,0.021213203435596444,0.043646786237349175
sub-017,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.5225,0.03344772040064911,0.4878493992504871
sub-017,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.4926041666666667,0.021639355784080078,0.019740637178384302
sub-017,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.5152083333333333,0.011462120586232413,0.22312491358209824
sub-017,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.50625,0.017093492913971647,0.08534066494863952
sub-017,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.5,0.007071067811865481,0.043646786237349175
sub-017,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.49520833333333336,0.029335079256753358,0.02610333894841835
sub-017,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.49927083333333333,0.008135009859653942,0.04036254114074807
sub-017,Stable-FBCSP-V2,0.5,4-8Hz,0.4965625,0.04051788763928839,0.012706572311635673
sub-017,Stable-FBCSP-V2,0.5,8-12Hz,0.5,0.021213203435596444,0.044502048824459156
sub-017,Stable-FBCSP-V2,0.5,12-16Hz,0.5225,0.03344772040064911,0.28394220057979175
sub-017,Stable-FBCSP-V2,0.5,16-20Hz,0.4926041666666667,0.021639355784080078,0.019738215584619898
sub-017,Stable-FBCSP-V2,0.5,20-24Hz,0.5152083333333333,0.011462120586232413,0.35566050456992215
sub-017,Stable-FBCSP-V2,0.5,24-28Hz,0.50625,0.017093492913971647,0.10509247299226603
sub-017,Stable-FBCSP-V2,0.5,28-32Hz,0.5,0.007071067811865481,0.08508005901386581
sub-017,Stable-FBCSP-V2,0.5,32-36Hz,0.49520833333333336,0.029335079256753358,0.01834371933152958
sub-017,Stable-FBCSP-V2,0.5,36-40Hz,0.49927083333333333,0.008135009859653942,0.07493420679190986
sub-018,FBCSP-equal,0.5,4-8Hz,0.5048777173913044,0.004880782009290292,1.0
sub-018,FBCSP-equal,0.5,8-12Hz,0.5151494565217392,0.04699602955957417,1.0
sub-018,FBCSP-equal,0.5,12-16Hz,0.4896875,0.016210890436678678,1.0
sub-018,FBCSP-equal,0.5,16-20Hz,0.505,0.008660254037844395,1.0
sub-018,FBCSP-equal,0.5,20-24Hz,0.5076041666666666,0.008324865489403822,1.0
sub-018,FBCSP-equal,0.5,24-28Hz,0.5025,0.004330127018922198,1.0
sub-018,FBCSP-equal,0.5,28-32Hz,0.5,0.014142135623730963,1.0
sub-018,FBCSP-equal,0.5,32-36Hz,0.5125,0.021650635094610987,1.0
sub-018,FBCSP-equal,0.5,36-40Hz,0.5,0.007071067811865481,1.0
sub-018,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.5048777173913044,0.004880782009290292,0.0797878368567232
sub-018,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.5151494565217392,0.04699602955957417,0.34092108657637515
sub-018,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.4896875,0.016210890436678678,0.009315570204889259
sub-018,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.505,0.008660254037844395,0.0811792862874881
sub-018,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.5076041666666666,0.008324865489403822,0.11731384628812482
sub-018,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.5025,0.004330127018922198,0.05700820220133299
sub-018,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.5,0.014142135623730963,0.04003404398899008
sub-018,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.5125,0.021650635094610987,0.23440608360708626
sub-018,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.5,0.007071067811865481,0.04003404398899008
sub-018,Stable-FBCSP-V2,0.5,4-8Hz,0.5048777173913044,0.004880782009290292,0.14107810884519603
sub-018,Stable-FBCSP-V2,0.5,8-12Hz,0.5151494565217392,0.04699602955957417,0.11362509589977826
sub-018,Stable-FBCSP-V2,0.5,12-16Hz,0.4896875,0.016210890436678678,0.010514009191479271
sub-018,Stable-FBCSP-V2,0.5,16-20Hz,0.505,0.008660254037844395,0.12357553681997373
sub-018,Stable-FBCSP-V2,0.5,20-24Hz,0.5076041666666666,0.008324865489403822,0.18097049926566858
sub-018,Stable-FBCSP-V2,0.5,24-28Hz,0.5025,0.004330127018922198,0.1030233664950644
sub-018,Stable-FBCSP-V2,0.5,28-32Hz,0.5,0.014142135623730963,0.0490440906692605
sub-018,Stable-FBCSP-V2,0.5,32-36Hz,0.5125,0.021650635094610987,0.2132665833193451
sub-018,Stable-FBCSP-V2,0.5,36-40Hz,0.5,0.007071067811865481,0.06490270949423424
sub-019,FBCSP-equal,0.5,4-8Hz,0.5056171547404038,0.007258342444926395,1.0
sub-019,FBCSP-equal,0.5,8-12Hz,0.5097493640148011,0.013983502362583371,1.0
sub-019,FBCSP-equal,0.5,12-16Hz,0.5152612980128839,0.037331959710785165,1.0
sub-019,FBCSP-equal,0.5,16-20Hz,0.5036919786415954,0.016128299055097203,1.0
sub-019,FBCSP-equal,0.5,20-24Hz,0.5146711926367834,0.013166050199752507,1.0
sub-019,FBCSP-equal,0.5,24-28Hz,0.5083238872946649,0.027673932007990266,1.0
sub-019,FBCSP-equal,0.5,28-32Hz,0.5042362599140797,0.03262304266175287,1.0
sub-019,FBCSP-equal,0.5,32-36Hz,0.5011096538908502,0.027072637555677546,1.0
sub-019,FBCSP-equal,0.5,36-40Hz,0.48958845949727403,0.01979729693729896,1.0
sub-019,FBCSP-innerLOSO-weighted,0.5,4-8Hz,0.5056171547404038,0.007258342444926395,0.07332858068906016
sub-019,FBCSP-innerLOSO-weighted,0.5,8-12Hz,0.5097493640148011,0.013983502362583371,0.12897902853409815
sub-019,FBCSP-innerLOSO-weighted,0.5,12-16Hz,0.5152612980128839,0.037331959710785165,0.27393739393874855
sub-019,FBCSP-innerLOSO-weighted,0.5,16-20Hz,0.5036919786415954,0.016128299055097203,0.05636564089313246
sub-019,FBCSP-innerLOSO-weighted,0.5,20-24Hz,0.5146711926367834,0.013166050199752507,0.2527136379739968
sub-019,FBCSP-innerLOSO-weighted,0.5,24-28Hz,0.5083238872946649,0.027673932007990266,0.10614934861584648
sub-019,FBCSP-innerLOSO-weighted,0.5,28-32Hz,0.5042362599140797,0.03262304266175287,0.0607179972037821
sub-019,FBCSP-innerLOSO-weighted,0.5,32-36Hz,0.5011096538908502,0.027072637555677546,0.039605360812781806
sub-019,FBCSP-innerLOSO-weighted,0.5,36-40Hz,0.48958845949727403,0.01979729693729896,0.008203011338553497
sub-019,Stable-FBCSP-V2,0.5,4-8Hz,0.5056171547404038,0.007258342444926395,0.14388187172455505
sub-019,Stable-FBCSP-V2,0.5,8-12Hz,0.5097493640148011,0.013983502362583371,0.1773071984972156
sub-019,Stable-FBCSP-V2,0.5,12-16Hz,0.5152612980128839,0.037331959710785165,0.10949032785628099
sub-019,Stable-FBCSP-V2,0.5,16-20Hz,0.5036919786415954,0.016128299055097203,0.06917357686151514
sub-019,Stable-FBCSP-V2,0.5,20-24Hz,0.5146711926367834,0.013166050199752507,0.3627594467700261
sub-019,Stable-FBCSP-V2,0.5,24-28Hz,0.5083238872946649,0.027673932007990266,0.07072231613312438
sub-019,Stable-FBCSP-V2,0.5,28-32Hz,0.5042362599140797,0.03262304266175287,0.031134345125390716
sub-019,Stable-FBCSP-V2,0.5,32-36Hz,0.5011096538908502,0.027072637555677546,0.027240131244911772
sub-019,Stable-FBCSP-V2,0.5,36-40Hz,0.48958845949727403,0.01979729693729896,0.008290785786980132
sub-020,FBCSP-equal,0.5,4-8Hz,0.4779040404040404,0.02440291728885951,1.0
sub-020,FBCSP-equal,0.5,8-12Hz,0.4951262626262627,0.049762540660772125,1.0
sub-020,FBCSP-equal,0.5,12-16Hz,0.5250126262626262,0.09339486864045865,1.0
