protocol,method,n_rows,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,kappa_mean,kappa_std
cross_session_train_1-4_test_5,FBCSP-equal,25,0.5170834815925484,0.05128396797918582,0.5152449291731186,0.050408540604095,0.4155823186849751,0.09818758910953841,0.030607009258995507,0.10124021286930042
cross_session_train_1-4_test_5,FBCSP-innerLOSO-weighted,25,0.5155219866053503,0.04954003013220069,0.5131839441989624,0.04926063127336836,0.43482760241721063,0.09200978590613523,0.026390670698546472,0.09918760646264968
cross_session_train_1-4_test_5,Stable-FBCSP-V2,25,0.5206528718653611,0.06202382694853997,0.5180709541390424,0.06125404115536673,0.432764929077914,0.10146696633132132,0.03626075869907092,0.12263407947928037
