protocol,method,n_rows,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,kappa_mean,kappa_std
cross_session_train_1-4_test_5,FBCSP-discriminative-weighted,25,0.5169327550402648,0.05523332151608181,0.5154290495116896,0.05431190889834044,0.42573853503535775,0.09774372789725265,0.03099100806628457,0.10887519153279385
cross_session_train_1-4_test_5,FBCSP-equal,25,0.5170834815925484,0.05128396797918582,0.5152449291731186,0.050408540604095,0.4155823186849751,0.09818758910953841,0.030607009258995507,0.10124021286930042
cross_session_train_1-4_test_5,Stable-FBCSP,25,0.5131630353615529,0.06450528205380478,0.5115338790428002,0.06382072632981661,0.4186875593816862,0.09591479016810424,0.023183015395603232,0.12807078656438153
