subject,seed,epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_kappa,best_epoch,best_val_balanced_accuracy
sub-005,42,11,0.5853213429450989,0.688222736120224,0.5512820512820513,0.5512820512820513,0.5384615384615385,0.10256410256410253,7,0.6025641025641025
sub-005,42,12,0.5818531394004822,0.6880840957164764,0.5384615384615384,0.5384615384615384,0.5272727272727272,0.07692307692307687,7,0.6025641025641025
sub-005,42,13,0.5619907140731811,0.6868813335895538,0.5512820512820513,0.5512820512820513,0.5384615384615385,0.10256410256410253,7,0.6025641025641025
sub-005,42,14,0.5654488325119018,0.6894982159137726,0.5769230769230769,0.5769230769230769,0.5648351648351648,0.15384615384615385,7,0.6025641025641025
sub-005,42,15,0.5384153723716736,0.6867526173591614,0.5769230769230769,0.5769230769230769,0.5648351648351648,0.15384615384615385,7,0.6025641025641025
sub-005,42,16,0.5181335210800171,0.6810386180877686,0.5897435897435898,0.5897435897435898,0.5760869565217391,0.17948717948717952,7,0.6025641025641025
sub-005,42,17,0.49987083673477173,0.6771309971809387,0.6025641025641025,0.6025641025641025,0.5873015873015872,0.20512820512820518,7,0.6025641025641025
sub-006,42,1,0.7292121171951294,0.6923629939556122,0.64,0.6335470085470085,0.627003131331737,0.2702702702702703,1,0.6335470085470085
sub-006,42,2,0.6372334003448487,0.6717763543128967,0.7066666666666667,0.7029914529914529,0.7023809523809523,0.4086021505376345,2,0.7029914529914529
sub-006,42,3,0.5914866328239441,0.6266688406467438,0.8,0.8002136752136753,0.7998576765700054,0.599786552828175,3,0.8002136752136753
sub-006,42,4,0.5378885269165039,0.5521144717931747,0.8533333333333334,0.8536324786324787,0.8532289628180039,0.7065101387406616,4,0.8536324786324787
sub-006,42,5,0.47527870535850525,0.4662534147500992,0.8533333333333334,0.8536324786324787,0.8532289628180039,0.7065101387406616,4,0.8536324786324787
sub-006,42,6,0.40940980315208436,0.3841603696346283,0.88,0.8814102564102564,0.88,0.7603833865814696,6,0.8814102564102564
sub-006,42,7,0.37767316699028014,0.3165155127644539,0.8933333333333333,0.8942307692307692,0.8933143669985775,0.7867803837953091,7,0.8942307692307692
sub-006,42,8,0.3238194823265076,0.2699502930045128,0.9066666666666666,0.907051282051282,0.9066002490660025,0.8132337246531484,8,0.907051282051282
sub-006,42,9,0.2908718973398209,0.2367924153804779,0.9066666666666666,0.907051282051282,0.9066002490660025,0.8132337246531484,8,0.907051282051282
sub-006,42,10,0.22842786312103272,0.21276164054870605,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,10,0.9465811965811965
sub-006,42,11,0.21844174563884736,0.20866865664720535,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,10,0.9465811965811965
sub-006,42,12,0.21495335102081298,0.1998082622885704,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,10,0.9465811965811965
sub-006,42,13,0.19672367870807647,0.1941588744521141,0.9333333333333333,0.9326923076923077,0.933143162774113,0.8663101604278075,10,0.9465811965811965
sub-006,42,14,0.17862549126148225,0.1926468387246132,0.9333333333333333,0.9326923076923077,0.933143162774113,0.8663101604278075,10,0.9465811965811965
sub-006,42,15,0.17408940196037292,0.1808290183544159,0.9333333333333333,0.9326923076923077,0.933143162774113,0.8663101604278075,10,0.9465811965811965
sub-006,42,16,0.16883762776851655,0.16742205619812012,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,10,0.9465811965811965
sub-006,42,17,0.15977105051279067,0.16435182839632034,0.96,0.9604700854700854,0.959971535314001,0.919957310565635,17,0.9604700854700854
sub-006,42,18,0.14406447112560272,0.17088091373443604,0.96,0.9604700854700854,0.959971535314001,0.919957310565635,17,0.9604700854700854
sub-006,42,19,0.14207685440778733,0.17264293879270554,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-006,42,20,0.1347845211625099,0.16573034971952438,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-006,42,21,0.11815940588712692,0.1512405052781105,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-006,42,22,0.10834009498357773,0.1452898010611534,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-006,42,23,0.11543446034193039,0.1483827903866768,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-006,42,24,0.11556289196014405,0.14619356393814087,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-006,42,25,0.10136666148900986,0.14878197014331818,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-006,42,26,0.08796582221984864,0.15584418922662735,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-006,42,27,0.10872661918401719,0.16247383505105972,0.9466666666666667,0.9465811965811965,0.9465811965811965,0.8931623931623931,17,0.9604700854700854
sub-007,42,1,0.7250595211982727,0.6888933777809143,0.5,0.5,0.4932533733133433,0.0,1,0.5
sub-007,42,2,0.6785940408706665,0.6938686370849609,0.47435897435897434,0.47435897435897434,0.47009113504556754,-0.05128205128205132,1,0.5
sub-007,42,3,0.6937244057655334,0.7019333243370056,0.46153846153846156,0.46153846153846156,0.45833333333333337,-0.07692307692307687,1,0.5
sub-007,42,4,0.6721024870872497,0.7104454338550568,0.47435897435897434,0.47435897435897434,0.47427256288015784,-0.05128205128205132,1,0.5
sub-007,42,5,0.657615864276886,0.7193753123283386,0.48717948717948717,0.48717948717948717,0.48717948717948717,-0.02564102564102555,1,0.5
sub-007,42,6,0.6304534435272217,0.7370117008686066,0.4358974358974359,0.4358974358974359,0.43552631578947365,-0.1282051282051282,1,0.5
sub-007,42,7,0.6615200638771057,0.7640448212623596,0.4230769230769231,0.4230769230769231,0.4229820812099293,-0.15384615384615374,1,0.5
sub-007,42,8,0.6195443272590637,0.8032904863357544,0.47435897435897434,0.47435897435897434,0.47427256288015784,-0.05128205128205132,1,0.5
sub-007,42,9,0.6338101029396057,0.8246068358421326,0.46153846153846156,0.46153846153846156,0.46153846153846156,-0.07692307692307687,1,0.5
sub-007,42,10,0.6051145076751709,0.8354684710502625,0.47435897435897434,0.47435897435897434,0.47427256288015784,-0.05128205128205132,1,0.5
sub-007,42,11,0.6029938817024231,0.8334980309009552,0.5,0.5,0.49925925925925924,0.0,1,0.5
sub-008,42,1,0.7242370128631592,0.6952199637889862,0.5131578947368421,0.513157894736842,0.41599169262720664,0.02631578947368418,1,0.513157894736842
sub-008,42,2,0.6976027965545655,0.6967816948890686,0.4868421052631579,0.4868421052631579,0.3993920972644377,-0.026315789473684292,1,0.513157894736842
sub-008,42,3,0.6922126650810242,0.6992593109607697,0.5,0.5,0.421474358974359,0.0,1,0.513157894736842
sub-008,42,4,0.6687964081764222,0.6999902427196503,0.5263157894736842,0.5263157894736842,0.4635294117647059,0.052631578947368474,4,0.5263157894736842
sub-008,42,5,0.6625090718269349,0.6968463063240051,0.5526315789473685,0.5526315789473684,0.4933333333333333,0.10526315789473684,5,0.5526315789473684
sub-008,42,6,0.679567527770996,0.6940087974071503,0.5263157894736842,0.5263157894736842,0.4910714285714286,0.052631578947368474,5,0.5526315789473684
sub-008,42,7,0.6520059466361999,0.6969475746154785,0.5263157894736842,0.5263157894736843,0.49816581071166544,0.052631578947368474,5,0.5526315789473684
sub-008,42,8,0.6703757047653198,0.6950594186782837,0.5526315789473685,0.5526315789473685,0.5318840579710145,0.10526315789473684,5,0.5526315789473684
sub-008,42,9,0.6486198663711548,0.6942538619041443,0.5526315789473685,0.5526315789473684,0.5369175627240144,0.10526315789473684,5,0.5526315789473684
sub-008,42,10,0.6433318853378296,0.6951785683631897,0.5526315789473685,0.5526315789473684,0.5369175627240144,0.10526315789473684,5,0.5526315789473684
sub-008,42,11,0.6309436917304992,0.6955403685569763,0.5657894736842105,0.5657894736842105,0.5481895154026302,0.13157894736842102,11,0.5657894736842105
sub-008,42,12,0.628196918964386,0.6947834193706512,0.5789473684210527,0.5789473684210527,0.5681818181818181,0.1578947368421053,12,0.5789473684210527
sub-008,42,13,0.5996030807495117,0.6952206492424011,0.5789473684210527,0.5789473684210527,0.5594202898550724,0.1578947368421053,12,0.5789473684210527
sub-008,42,14,0.6127587199211121,0.6915656328201294,0.618421052631579,0.618421052631579,0.6069199215266631,0.23684210526315785,14,0.618421052631579
sub-008,42,15,0.5980742812156677,0.6866426169872284,0.618421052631579,0.618421052631579,0.6102564102564103,0.23684210526315785,14,0.618421052631579
sub-008,42,16,0.58378586769104,0.6824756562709808,0.618421052631579,0.618421052631579,0.6102564102564103,0.23684210526315785,14,0.618421052631579
sub-008,42,17,0.592020583152771,0.6787780821323395,0.618421052631579,0.618421052631579,0.6151562772830452,0.23684210526315785,14,0.618421052631579
sub-008,42,18,0.5721950888633728,0.677752286195755,0.5921052631578947,0.5921052631578947,0.5833775419982317,0.1842105263157895,14,0.618421052631579
sub-008,42,19,0.5684684872627258,0.6726315319538116,0.618421052631579,0.618421052631579,0.6102564102564103,0.23684210526315785,14,0.618421052631579
sub-008,42,20,0.5545432984828949,0.6675842106342316,0.6052631578947368,0.6052631578947368,0.6008403361344539,0.21052631578947367,14,0.618421052631579
sub-008,42,21,0.5783497095108032,0.6689647138118744,0.6052631578947368,0.6052631578947368,0.5983086680761099,0.21052631578947367,14,0.618421052631579
sub-008,42,22,0.5441359639167785,0.6691410839557648,0.618421052631579,0.618421052631579,0.6129938542581211,0.23684210526315785,14,0.618421052631579
sub-008,42,23,0.5523598611354827,0.6691683530807495,0.618421052631579,0.618421052631579,0.6129938542581211,0.23684210526315785,14,0.618421052631579
sub-008,42,24,0.5541326403617859,0.664499431848526,0.631578947368421,0.631578947368421,0.6250880902043693,0.26315789473684215,24,0.631578947368421
sub-008,42,25,0.5398182988166809,0.6650306582450867,0.631578947368421,0.631578947368421,0.6250880902043693,0.26315789473684215,24,0.631578947368421
sub-008,42,26,0.5247102200984954,0.6650832891464233,0.6447368421052632,0.6447368421052632,0.637135278514589,0.2894736842105263,26,0.6447368421052632
sub-008,42,27,0.5328646302223206,0.6657169759273529,0.618421052631579,0.618421052631579,0.6069199215266631,0.23684210526315785,26,0.6447368421052632
sub-008,42,28,0.49040381908416747,0.6682330965995789,0.618421052631579,0.618421052631579,0.6069199215266631,0.23684210526315785,26,0.6447368421052632
sub-008,42,29,0.5064848065376282,0.6724558472633362,0.6052631578947368,0.6052631578947368,0.5913978494623655,0.21052631578947367,26,0.6447368421052632
sub-008,42,30,0.5297757029533386,0.6715164482593536,0.5789473684210527,0.5789473684210527,0.5742296918767507,0.1578947368421053,26,0.6447368421052632
sub-008,42,31,0.5059746444225312,0.6640127301216125,0.6052631578947368,0.6052631578947368,0.602787456445993,0.21052631578947367,26,0.6447368421052632
sub-008,42,32,0.4916378498077393,0.6556972563266754,0.618421052631579,0.618421052631579,0.6151562772830452,0.23684210526315785,26,0.6447368421052632
sub-008,42,33,0.5000606060028077,0.6567443609237671,0.6052631578947368,0.6052631578947368,0.602787456445993,0.21052631578947367,26,0.6447368421052632
sub-008,42,34,0.49346024394035337,0.6618225574493408,0.618421052631579,0.618421052631579,0.6151562772830452,0.23684210526315785,26,0.6447368421052632
sub-008,42,35,0.4988381385803223,0.6647182404994965,0.6052631578947368,0.6052631578947368,0.602787456445993,0.21052631578947367,26,0.6447368421052632
sub-008,42,36,0.4796328008174896,0.666176050901413,0.6052631578947368,0.6052631578947368,0.6008403361344539,0.21052631578947367,26,0.6447368421052632
sub-009,42,1,0.7096627593040467,0.6929273009300232,0.5063291139240507,0.5003205128205128,0.35772357723577236,0.0006487187804086192,1,0.5003205128205128
sub-009,42,2,0.6889905095100403,0.6881020665168762,0.5063291139240507,0.5006410256410256,0.37694641051567235,0.0012965964343596426,2,0.5006410256410256
sub-009,42,3,0.6769296169281006,0.6819279789924622,0.5316455696202531,0.5262820512820513,0.4251720747295969,0.05312601230968583,3,0.5262820512820513
sub-009,42,4,0.6758986592292786,0.6769579350948334,0.5443037974683544,0.5397435897435897,0.47333333333333333,0.0802069857697284,4,0.5397435897435897
sub-009,42,5,0.6721443176269531,0.6710676550865173,0.5822784810126582,0.5782051282051281,0.5315363881401618,0.15767366720516973,5,0.5782051282051281
sub-009,42,6,0.6640588521957398,0.6665796935558319,0.5949367088607594,0.5907051282051282,0.5413642960812772,0.18293471234647707,6,0.5907051282051282
sub-009,42,7,0.6628011584281921,0.6614561378955841,0.5822784810126582,0.5782051282051281,0.5315363881401618,0.15767366720516973,6,0.5907051282051282
sub-009,42,8,0.6565180778503418,0.6578603386878967,0.5949367088607594,0.5916666666666667,0.5641379310344827,0.1845161290322581,8,0.5916666666666667
sub-009,42,9,0.64862459897995,0.6567891240119934,0.569620253164557,0.5666666666666667,0.5431972789115647,0.13410702772404903,8,0.5916666666666667
sub-009,42,10,0.6414661765098572,0.6541000008583069,0.5949367088607594,0.5923076923076923,0.575268817204301,0.18556701030927847,10,0.5923076923076923
sub-009,42,11,0.6314947247505188,0.6499192714691162,0.569620253164557,0.5676282051282051,0.5576416337285903,0.1357786357786357,10,0.5923076923076923
sub-009,42,12,0.6123045325279236,0.6486319601535797,0.5822784810126582,0.5801282051282051,0.5687344913151364,0.16092693916961698,10,0.5923076923076923
sub-009,42,13,0.6014945387840271,0.649065226316452,0.569620253164557,0.5673076923076923,0.5535239361702128,0.13522215067611076,10,0.5923076923076923
sub-009,42,14,0.6158274054527283,0.6430530846118927,0.5822784810126582,0.5801282051282051,0.5687344913151364,0.16092693916961698,10,0.5923076923076923
sub-009,42,15,0.6084961652755737,0.640777587890625,0.6075949367088608,0.6060897435897435,0.6012050154697932,0.21279331404693025,15,0.6060897435897435
sub-009,42,16,0.6009410500526429,0.6358565986156464,0.5949367088607594,0.5935897435897436,0.5896103896103896,0.1876606683804627,15,0.6060897435897435
sub-009,42,17,0.6202834486961365,0.6333857774734497,0.5949367088607594,0.5939102564102564,0.5917312661498708,0.1881824020552344,15,0.6060897435897435
sub-009,42,18,0.5757837414741516,0.6351991891860962,0.5949367088607594,0.5939102564102564,0.5917312661498708,0.1881824020552344,15,0.6060897435897435
sub-009,42,19,0.5636868178844452,0.6357125043869019,0.5569620253164557,0.5557692307692308,0.552371701473207,0.11178927079987155,15,0.6060897435897435
