subject,seed,epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_kappa,best_epoch,best_val_balanced_accuracy
sub-001,2024,1,0.7401149988174438,0.701682448387146,0.45,0.44999999999999996,0.4373401534526854,-0.10000000000000009,1,0.44999999999999996
sub-001,2024,2,0.7119970798492432,0.7076123058795929,0.525,0.525,0.5052083333333333,0.050000000000000044,2,0.525
sub-001,2024,3,0.6921258687973022,0.7122576236724854,0.55,0.55,0.52,0.09999999999999998,3,0.55
sub-001,2024,4,0.6724412560462951,0.7208895087242126,0.4875,0.48750000000000004,0.4735997432193869,-0.02499999999999991,3,0.55
sub-001,2024,5,0.6502548813819885,0.7333447933197021,0.475,0.475,0.4666666666666667,-0.050000000000000044,3,0.55
sub-001,2024,6,0.6590375304222107,0.742726594209671,0.4,0.4,0.39660590823381525,-0.19999999999999996,3,0.55
sub-001,2024,7,0.6423007249832153,0.7505963444709778,0.425,0.425,0.42174732872407295,-0.1499999999999999,3,0.55
sub-001,2024,8,0.6238900899887085,0.7536841928958893,0.475,0.475,0.4696969696969697,-0.050000000000000044,3,0.55
sub-001,2024,9,0.6075826764106751,0.7530620396137238,0.4875,0.48750000000000004,0.48549019607843136,-0.02499999999999991,3,0.55
sub-001,2024,10,0.5991239070892334,0.7569330632686615,0.4875,0.48750000000000004,0.48549019607843136,-0.02499999999999991,3,0.55
sub-001,2024,11,0.5749998807907104,0.7704184651374817,0.475,0.47500000000000003,0.47203016970458833,-0.050000000000000044,3,0.55
sub-001,2024,12,0.5842976212501526,0.7961953580379486,0.475,0.475,0.4736842105263158,-0.050000000000000044,3,0.55
sub-001,2024,13,0.5744099736213684,0.8210660517215729,0.4625,0.4625,0.4617430762009075,-0.07499999999999996,3,0.55
sub-002,2024,1,0.7169660210609436,0.6912805140018463,0.5256410256410257,0.5138157894736842,0.3879109225874867,0.028282828282828354,1,0.5138157894736842
sub-002,2024,2,0.6904791593551636,0.6888478100299835,0.5769230769230769,0.5664473684210526,0.48468468468468473,0.1356615177971794,2,0.5664473684210526
sub-002,2024,3,0.6765831112861633,0.6851626932621002,0.6025641025641025,0.593421052631579,0.538813656303643,0.19022103148024117,3,0.593421052631579
sub-002,2024,4,0.6882397055625915,0.6811917722225189,0.5897435897435898,0.5822368421052632,0.5468409586056645,0.16688918558077437,3,0.593421052631579
sub-002,2024,5,0.6576002717018128,0.6755272448062897,0.6153846153846154,0.6092105263157894,0.5883180858550316,0.2210386151797603,5,0.6092105263157894
sub-002,2024,6,0.6512009978294373,0.6704434454441071,0.6538461538461539,0.6486842105263158,0.6365832614322692,0.3003322259136213,6,0.6486842105263158
sub-002,2024,7,0.626967704296112,0.664976179599762,0.6923076923076923,0.6888157894736842,0.6848484848484848,0.38013245033112575,7,0.6888157894736842
sub-002,2024,8,0.6130887627601623,0.6591300070285797,0.7435897435897436,0.7407894736842104,0.7393048128342246,0.4841269841269841,8,0.7407894736842104
sub-002,2024,9,0.6067048072814941,0.6504189074039459,0.6923076923076923,0.6907894736842105,0.6904761904761905,0.3825857519788918,8,0.7407894736842104
sub-002,2024,10,0.5979127764701844,0.6414666473865509,0.6923076923076923,0.6907894736842105,0.6904761904761905,0.3825857519788918,8,0.7407894736842104
sub-002,2024,11,0.5537088513374329,0.6306469738483429,0.6794871794871795,0.6789473684210526,0.6790123456790123,0.35813034891375906,8,0.7407894736842104
sub-002,2024,12,0.5520957827568054,0.6215614676475525,0.6923076923076923,0.6921052631578948,0.6921052631578948,0.38421052631578945,8,0.7407894736842104
sub-002,2024,13,0.5330320775508881,0.6135456562042236,0.717948717948718,0.7184210526315788,0.717948717948718,0.4362680683311433,8,0.7407894736842104
sub-002,2024,14,0.5026013731956482,0.6094252467155457,0.6794871794871795,0.680921052631579,0.6790123456790123,0.360655737704918,8,0.7407894736842104
sub-002,2024,15,0.5489401340484619,0.6058774292469025,0.6794871794871795,0.680921052631579,0.6790123456790123,0.360655737704918,8,0.7407894736842104
sub-002,2024,16,0.5118322551250458,0.599263608455658,0.6923076923076923,0.694078947368421,0.6914963744232037,0.3866317169069463,8,0.7407894736842104
sub-002,2024,17,0.49311354756355286,0.5972430408000946,0.6923076923076923,0.694078947368421,0.6914963744232037,0.3866317169069463,8,0.7407894736842104
sub-002,2024,18,0.46793133020401,0.5916450321674347,0.717948717948718,0.7184210526315788,0.717948717948718,0.4362680683311433,8,0.7407894736842104
