subject,seed,epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_kappa,best_epoch,best_val_balanced_accuracy
sub-001,3407,1,0.7064314007759094,0.6872023046016693,0.575,0.575,0.5523370638578011,0.15000000000000002,1,0.575
sub-001,3407,2,0.6756427645683288,0.6770669221878052,0.5875,0.5875,0.5763119884448724,0.17500000000000004,2,0.5875
sub-001,3407,3,0.687579870223999,0.6639277040958405,0.6,0.6000000000000001,0.5833333333333333,0.19999999999999996,3,0.6000000000000001
sub-001,3407,4,0.6603631258010865,0.6470437943935394,0.5375,0.5375,0.5206477732793522,0.07499999999999996,3,0.6000000000000001
sub-001,3407,5,0.6467200636863708,0.6353471875190735,0.575,0.575,0.5652173913043479,0.15000000000000002,3,0.6000000000000001
sub-001,3407,6,0.6384145855903626,0.6298502087593079,0.6125,0.6125,0.6095103133364824,0.22499999999999998,6,0.6125
sub-001,3407,7,0.628334355354309,0.6213733553886414,0.6375,0.6375,0.634703196347032,0.275,7,0.6375
sub-001,3407,8,0.623554241657257,0.6188536882400513,0.675,0.675,0.6731615336266499,0.35,8,0.675
sub-001,3407,9,0.6107232332229614,0.6127970814704895,0.65,0.6499999999999999,0.6491228070175439,0.30000000000000004,8,0.675
sub-001,3407,10,0.592143440246582,0.6153518855571747,0.6,0.6000000000000001,0.5977372721558768,0.19999999999999996,8,0.675
sub-001,3407,11,0.5922672033309937,0.6145493984222412,0.6125,0.6125,0.6075328374742839,0.22499999999999998,8,0.675
sub-001,3407,12,0.5906197905540467,0.6042313277721405,0.625,0.625,0.6212121212121212,0.25,8,0.675
sub-001,3407,13,0.5659410357475281,0.5934390127658844,0.6375,0.6375,0.6328532995727172,0.275,8,0.675
sub-001,3407,14,0.5743364334106446,0.586616724729538,0.6625,0.6625,0.6598960793575814,0.32499999999999996,8,0.675
sub-001,3407,15,0.551989221572876,0.5895150601863861,0.625,0.625,0.6212121212121212,0.25,8,0.675
sub-001,3407,16,0.5542245864868164,0.5921291708946228,0.6,0.6000000000000001,0.5977372721558768,0.19999999999999996,8,0.675
sub-001,3407,17,0.5294697999954223,0.5944123864173889,0.625,0.625,0.6212121212121212,0.25,8,0.675
sub-001,3407,18,0.5137324154376983,0.5958334803581238,0.6,0.6000000000000001,0.5977372721558768,0.19999999999999996,8,0.675
sub-002,3407,1,0.718199348449707,0.6839941143989563,0.5128205128205128,0.5,0.3389830508474576,0.0,1,0.5
sub-002,3407,2,0.7017106771469116,0.6786787211894989,0.5128205128205128,0.5,0.3389830508474576,0.0,1,0.5
sub-002,3407,3,0.6667129635810852,0.6732991635799408,0.5256410256410257,0.5131578947368421,0.36752136752136755,0.02697235333782866,3,0.5131578947368421
sub-002,3407,4,0.6798539876937866,0.6682015657424927,0.5769230769230769,0.5664473684210526,0.48468468468468473,0.1356615177971794,4,0.5664473684210526
sub-002,3407,5,0.633250379562378,0.6616401076316833,0.5897435897435898,0.5796052631578947,0.5067193675889328,0.1624161073825503,5,0.5796052631578947
sub-002,3407,6,0.6548358082771302,0.655664712190628,0.6025641025641025,0.5927631578947368,0.5280109310950615,0.18913480885311862,6,0.5927631578947368
sub-002,3407,7,0.637135910987854,0.6477256417274475,0.6153846153846154,0.6072368421052632,0.5673076923076923,0.21791443850267378,7,0.6072368421052632
sub-002,3407,8,0.6198896527290344,0.6399284303188324,0.6282051282051282,0.6217105263157895,0.5991493886230728,0.2465023317788142,8,0.6217105263157895
sub-002,3407,9,0.6019309520721435,0.6349160373210907,0.6666666666666666,0.6605263157894736,0.6432090077410275,0.32490013315579225,9,0.6605263157894736
sub-002,3407,10,0.6076174378395081,0.6295444965362549,0.7051282051282052,0.700657894736842,0.6938044034818228,0.404777704047777,10,0.700657894736842
sub-002,3407,11,0.5927151203155517,0.6207275688648224,0.717948717948718,0.7144736842105264,0.711111111111111,0.4317880794701986,11,0.7144736842105264
sub-002,3407,12,0.5832382559776306,0.6152681708335876,0.717948717948718,0.7151315789473685,0.7132352941176471,0.43253968253968245,12,0.7151315789473685
sub-002,3407,13,0.5345038533210754,0.6058231890201569,0.7692307692307693,0.7684210526315789,0.7686222808174028,0.5375494071146245,13,0.7684210526315789
sub-002,3407,14,0.5393032550811767,0.5995699763298035,0.782051282051282,0.7815789473684212,0.7817283950617284,0.5635286372613562,14,0.7815789473684212
sub-002,3407,15,0.5577361106872558,0.5957269072532654,0.7948717948717948,0.7940789473684211,0.7943309162821358,0.5889328063241106,15,0.7940789473684211
sub-002,3407,16,0.5284753441810608,0.5918058454990387,0.8076923076923077,0.8078947368421052,0.8076606937366431,0.6153846153846154,16,0.8078947368421052
sub-002,3407,17,0.516244250535965,0.5896569788455963,0.782051282051282,0.7822368421052632,0.7820154529015289,0.5641025641025641,16,0.8078947368421052
sub-002,3407,18,0.5014223694801331,0.5861469805240631,0.7564102564102564,0.756578947368421,0.7563702120664146,0.5128205128205128,16,0.8078947368421052
sub-002,3407,19,0.5173687636852264,0.5853529572486877,0.7564102564102564,0.7572368421052631,0.7563702120664146,0.5134602757715037,16,0.8078947368421052
sub-002,3407,20,0.47933544516563414,0.5863488763570786,0.7564102564102564,0.7572368421052631,0.7563702120664146,0.5134602757715037,16,0.8078947368421052
sub-002,3407,21,0.4877846658229828,0.5980234593153,0.7435897435897436,0.7440789473684211,0.7435897435897436,0.48751642575558485,16,0.8078947368421052
sub-002,3407,22,0.4847811758518219,0.6073580831289291,0.7435897435897436,0.7440789473684211,0.7435897435897436,0.48751642575558485,16,0.8078947368421052
sub-002,3407,23,0.4558953523635864,0.6123352348804474,0.7307692307692307,0.7315789473684211,0.7307249712313004,0.46224556795797767,16,0.8078947368421052
sub-002,3407,24,0.4886612296104431,0.6102783679962158,0.7307692307692307,0.7315789473684211,0.7307249712313004,0.46224556795797767,16,0.8078947368421052
